Id;StartDate;ProformaNo;InvoiceDate;InvoiceNumber;CustomerName;CustomerCountry;SalesPeople;TotalPrice;Currency;State;LastModifiedDate
1872;2018-10-31;3749;;;OTO İSMAİL OTOMOTİV SAN.TİC.LTD.ŞTİ.;;5017c88e-0ce0-4bc1-a362-4222fa152183;31,380.00;1;1;
1873;2018-10-31;3751;;;AHMET BSD;;5017c88e-0ce0-4bc1-a362-4222fa152183;93,750.00;1;1;
1874;2018-10-31;3752;;;CEYLAN TİCARET;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;10,650.00;0;1;
1875;2018-10-30;3743;30.10.2018;5512;Rhenoy Onderdelen;NETHERLANDS;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;0;1;1;
1876;2018-10-30;3744;1.11.2018;;TIESSE RICAMBI SNC;ITALY;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;95.4;1;1;
1877;2018-10-30;3745;1.11.2018;ERK2018000000204;OOO PIK-PLUS;RUSSIA;2284ecc5-24c0-4129-8476-4c8c442b2af4;7,813.60;1;1;
1878;2018-10-30;3746;;;OTO RAS MADENİ YAĞ & FİLTRE;;cc1db141-c87a-4641-9a40-b872bcc7263d;50,852.00;0;1;
1879;2018-10-30;3747;25.01.2019;ERK2018000000211;GBS S.R.L;Moldova;2284ecc5-24c0-4129-8476-4c8c442b2af4;13,012.35;1;1;
1880;2018-10-26;3736;;;AYSA FİLTRE;;5017c88e-0ce0-4bc1-a362-4222fa152183;16,250.00;0;1;
1881;2018-10-26;3737;3.12.2018;ERK2018000000233;Frentec BV;Netherlands;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;23,881.22;1;1;
1882;2018-10-26;3740;;;TOPALOĞLU;;cc1db141-c87a-4641-9a40-b872bcc7263d;4,930.00;0;1;
1883;2018-10-25;3730;;;ERKO DYNAMICS;;5017c88e-0ce0-4bc1-a362-4222fa152183;44;0;1;
1884;2018-10-25;3731;;;Mina Taşıt;TÜRKİYE;9cd501c8-ff6c-45e0-9341-97dd27be4e14;300;0;1;
1885;2018-10-25;3733;10.12.2018;ERK2018000000212;LLC PIK-PLUS;RUSSIA;2284ecc5-24c0-4129-8476-4c8c442b2af4;5,196.10;1;1;
1886;2018-10-25;3734;;;MECELLE OTOMOTİV;;5017c88e-0ce0-4bc1-a362-4222fa152183;6,300.00;0;1;
1887;2018-10-25;3735;;;MAÇA MÜHENDİSLİK MİMARLIK;;5017c88e-0ce0-4bc1-a362-4222fa152183;2,261.60;0;1;
1888;2018-10-24;3712;;;SOYLU OTO - Birol SOYLU;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;530;0;1;
1889;2018-10-24;3713;;;OTO AZİZ BABA;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;830;0;1;
1890;2018-10-24;3714;;;KESER OTOMOTİV;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;887.5;0;1;
1891;2018-10-24;3715;;;EVRENLER;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;16,315.00;0;1;
1892;2018-10-24;3716;;;ARİF YEDEK PARÇA;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;22,500.00;0;1;
1893;2018-10-24;3717;;;OTO DEVRE-ÖMER MALCI;TÜRKİYE;9cd501c8-ff6c-45e0-9341-97dd27be4e14;40,500.00;0;1;
1894;2018-10-24;3718;;;SOYLU GARAGE;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;3,951.00;0;1;
1895;2018-10-24;3719;;;YAKUPLAR OTO;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;3,850.00;0;1;
1896;2018-10-24;3721;28.11.2018;ERK2018000000230;ALL SERVİCE SRLS;ITALY;c348e81c-a4dd-4ba2-a633-beaaf9e59aaf;63,514.20;1;1;
1897;2018-10-24;3722;;;ÖZDEN OTOMOTİV;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;8,778.20;0;1;
1898;2018-10-24;3723;;;OYLUM;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;13,040.00;0;1;
1899;2018-10-24;3727;29.11.2018;ERK2018000000231;MAGIP RETTIFICHE SRL;ITALY;c348e81c-a4dd-4ba2-a633-beaaf9e59aaf;17,469.50;1;1;
1900;2018-10-24;3728;;;BİLHAN OTO;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;900;0;1;
1901;2018-10-24;3729;30.10.2018;ERK2018000000206;RIVEN D.O.O.;CROTIA;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;6,020.20;1;1;
1902;2018-10-23;3698;29.11.2018;ERK2018000000194;Importadora Fenic;CHILE;2284ecc5-24c0-4129-8476-4c8c442b2af4;6,200.00;1;1;
1903;2018-10-23;3709;;;SKY FİLTRE;;5017c88e-0ce0-4bc1-a362-4222fa152183;3,250.00;0;1;
1904;2018-10-23;3710;;;BİLHAN OTO;;2bd0f84d-81fd-4c69-8c98-2a6636b3348d Bölükbaş;101,475.00;0;1;
1905;2018-10-23;3711;;;NUMUNE;;79a14514-381f-472e-a9ef-8e2d03fb5651;4,668.00;0;1;
1906;2018-10-22;3705;21.12.2018;ERK2018000000224;Motorex d.o.o.;Bosnia;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;23,675.50;1;1;
1907;2018-10-22;3706;;;SERKO AUTO YEDEK PARÇA ZÜBEYDE TEKİN;TURKEY;5017c88e-0ce0-4bc1-a362-4222fa152183;2,357.08;0;1;
1908;2018-10-22;3707;;;KULAÇ OTO SAN. TİC. LTD. ŞTİ.;;5017c88e-0ce0-4bc1-a362-4222fa152183;4,600.00;0;1;
1909;2018-10-22;3708;;;KULAÇ OTO SAN. TİC. LTD. ŞTİ.;;5017c88e-0ce0-4bc1-a362-4222fa152183;43,650.00;0;1;
1910;2018-10-19;3704;;;KULAÇ OTO SAN. TİC. LTD. ŞTİ.;;5017c88e-0ce0-4bc1-a362-4222fa152183;12,250.00;0;1;
1911;2018-10-17;3696;17.10.2018;ERK2018000000202;Redmman Ltd;UK;2284ecc5-24c0-4129-8476-4c8c442b2af4;10,882.25;1;1;
1912;2018-10-17;3697;;;Mina Taşıt;TÜRKİYE;9cd501c8-ff6c-45e0-9341-97dd27be4e14;500;0;1;
1913;2018-10-17;3699;;;YAKUPLAR OTO;;5017c88e-0ce0-4bc1-a362-4222fa152183;21,150.00;0;1;
1914;2018-10-17;3700;;;MECELLE OTOMOTİV;;5017c88e-0ce0-4bc1-a362-4222fa152183;38,750.00;0;1;
1915;2018-10-17;3701;;;NUMUNE;;5017c88e-0ce0-4bc1-a362-4222fa152183;6,662.50;0;1;
1916;2018-10-17;3702;;;CEYLAN TİCARET;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;20,000.00;0;1;
1917;2018-10-17;3703;19.12.2018;ERK2018000000251;GR DISTRIBUZIONI SRL;ITALY;614413df-5596-4d01-a932-c870a26ed87e;22,157.92;1;1;
1918;2018-10-16;3692;;;OTO İSMAİL OTOMOTİV SAN.TİC.LTD.ŞTİ.;;5017c88e-0ce0-4bc1-a362-4222fa152183;39,830.60;0;1;
1919;2018-10-16;3693;4.12.2018;ERK2018000000209;Repuestos Miguel;SPAIN;2284ecc5-24c0-4129-8476-4c8c442b2af4;23,242.23;1;1;
1920;2018-10-16;3694;;;TOPALOĞLU;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;7,458.00;0;1;
1921;2018-10-16;3695;;;KAZAZLAR;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;2,520.00;0;1;
1922;2018-10-15;3678;17.10.2018;ERK2018000000201;T.N.I KERAN SPÓŁKA Z O.O.;POLAND;2284ecc5-24c0-4129-8476-4c8c442b2af4;124,090.50;1;1;
1923;2018-10-15;3679;5.11.2018;ERK2018000000208;Mandarin Auto Pte Ltd;Singapore;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;1,579.00;1;1;
1924;2018-10-15;3682;;;YAKUPLAR OTO;;5017c88e-0ce0-4bc1-a362-4222fa152183;25,900.00;0;1;
1925;2018-10-15;3684;;;OTO RAS MADENİ YAĞ & FİLTRE;;5017c88e-0ce0-4bc1-a362-4222fa152183;8,206.90;0;1;
1926;2018-10-15;3686;;;SERDAROĞLU OTOMOTİV;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;25,000.00;1;1;
1927;2018-10-15;3688;;;Mina Taşıt;TÜRKİYE;79a14514-381f-472e-a9ef-8e2d03fb5651;14,000.00;0;1;
1928;2018-10-15;3689;19.10.2018;ERK2018000000202;AUTOWORKS FRANCE;FRANCE;2284ecc5-24c0-4129-8476-4c8c442b2af4;19,000.00;1;1;
1929;2018-10-15;3690;;;YAKUPLAR OTO;;5017c88e-0ce0-4bc1-a362-4222fa152183;3,500.00;0;1;
1930;2018-10-14;3480;4.12.2018;ERK2018000000203;Pieces cap spartel S.A.R.L;Morocco;2284ecc5-24c0-4129-8476-4c8c442b2af4;39,063.80;1;1;
1931;2018-10-12;3674;;;CEYLAN TİCARET;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;17,050.00;0;1;
1932;2018-10-11;3529;17.10.2018;ERK2018000000200;MGA S.R.L;ITALY;2284ecc5-24c0-4129-8476-4c8c442b2af4;8,172.50;1;1;
1933;2018-10-11;3541;9.01.2019;ERK2018000000218;Zenit-auto;Ukraine;2284ecc5-24c0-4129-8476-4c8c442b2af4;13,869.77;1;1;
1934;2018-10-11;3664;1.11.2018;ERK2018000000193;Carparts import export k.f.t.;Hungary;2284ecc5-24c0-4129-8476-4c8c442b2af4;15,038.00;1;1;
1935;2018-10-11;3665;;;SERDAROĞLU OTOMOTİV;;5017c88e-0ce0-4bc1-a362-4222fa152183;225,002.40;0;1;
1936;2018-10-11;3668;;;OYLUM;;5017c88e-0ce0-4bc1-a362-4222fa152183;34,850.00;0;1;
1937;2018-10-11;3669;;;OTO İSMAİL OTOMOTİV SAN.TİC.LTD.ŞTİ.;;5017c88e-0ce0-4bc1-a362-4222fa152183;50,718.34;0;1;
1938;2018-10-11;3670;;;SERKO AUTO YEDEK PARÇA ZÜBEYDE TEKİN;TURKEY;5017c88e-0ce0-4bc1-a362-4222fa152183;15,910.00;0;1;
1939;2018-10-11;3671;;;KILINÇ;;5017c88e-0ce0-4bc1-a362-4222fa152183;41,230.00;0;1;
1940;2018-10-11;3672;;;ALBAYRAK;;5017c88e-0ce0-4bc1-a362-4222fa152183;24,000.00;0;1;
1941;2018-10-10;3659;;;ALBAYRAK;;5017c88e-0ce0-4bc1-a362-4222fa152183;1,673.70;0;1;
1942;2018-10-10;3660;22.10.2018;ERK2018000000201;Impex Parts Ltd;UK;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;1,190.00;1;1;
1943;2018-10-10;3661;5.12.2018;ERK2018000000235;Carparts import export k.f.t.;Hungary;2284ecc5-24c0-4129-8476-4c8c442b2af4;28,776.90;1;1;
1944;2018-10-09;3654;;;KILINÇ;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;11,440.65;0;1;
1945;2018-10-09;3655;;;Mina Taşıt;TÜRKİYE;9cd501c8-ff6c-45e0-9341-97dd27be4e14;880;0;1;
1946;2018-10-09;3656;;;BOĞAZİÇİ OTO;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;3,750.00;0;1;
1947;2018-10-09;3658;;;ÖZKAR OTO;;5017c88e-0ce0-4bc1-a362-4222fa152183;3,735.00;0;1;
1948;2018-10-08;3650;12.11.2018;ERK2018000000212;S.AMOIRIDOU-G.EYTHIMIADIS-CH.MAVRONANOS;GREECE;614413df-5596-4d01-a932-c870a26ed87e;3,056.37;1;1;
1949;2018-10-08;3651;22.02.2019;ERK2019000000030;SAMI ZAMEL LTD.;Israel;614413df-5596-4d01-a932-c870a26ed87e;37,146.25;1;1;
1950;2018-10-08;3652;;;APS OTOMOTİV;;5017c88e-0ce0-4bc1-a362-4222fa152183;222.25;0;1;
1951;2018-10-08;3653;26.10.2018;ERK2018000000202;Frentec BV;Netherlands;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;39,513.49;1;1;
1952;2018-10-05;3645;;;SERKO AUTO YEDEK PARÇA ZÜBEYDE TEKİN;TURKEY;5017c88e-0ce0-4bc1-a362-4222fa152183;3,870.90;0;1;
1953;2018-10-05;3647;;;ALBAYRAK;;5017c88e-0ce0-4bc1-a362-4222fa152183;6,440.00;0;1;
1954;2018-10-04;3639;;;NUMUNE;;eb0dd5f0-f30a-412b-9049-cbcd29b3fadf;10;0;1;
1955;2018-10-04;3640;;;Mina Taşıt;TÜRKİYE;9cd501c8-ff6c-45e0-9341-97dd27be4e14;5,055.00;0;1;
1956;2018-10-04;3642;;;APS OTOMOTİV;;5017c88e-0ce0-4bc1-a362-4222fa152183;4,829.48;0;1;
1957;2018-10-04;3643;;;APS OTOMOTİV;;5017c88e-0ce0-4bc1-a362-4222fa152183;5,606.49;0;1;
1958;2018-10-03;3631;;;ARİF YEDEK PARÇA;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;3,000.00;0;1;
1959;2018-10-03;3632;13.11.2018;ERK2018000000214;PARTS & LUBRICANTS SRL;ITALY;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;51,970.20;1;1;
1960;2018-10-03;3633;;;SEGA FİLTRE SAN. VE DIŞ TİC. LTD. ŞTİ.;;5017c88e-0ce0-4bc1-a362-4222fa152183;420.5;0;1;
1961;2018-10-03;3634;;;ERMAT;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;5,605.00;0;1;
1962;2018-10-03;3635;;;EVRENLER;;5017c88e-0ce0-4bc1-a362-4222fa152183;1,152.00;0;1;
1963;2018-10-03;3636;;;ERNAZ SERVİS OTOMOTİV PAZARLAMA SANAYİ VE TİCARET A.Ş;;5017c88e-0ce0-4bc1-a362-4222fa152183;1,000.00;0;1;
1964;2018-10-02;3626;;;BİLHAN OTO;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;22,500.00;0;1;
1965;2018-10-02;3628;;;ALBAYRAK;;5017c88e-0ce0-4bc1-a362-4222fa152183;3,706.00;0;1;
1966;2018-10-02;3629;;;CEYLAN TİCARET;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;55,860.00;0;1;
1967;2018-10-02;3630;;;EVRENLER;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;1,153.10;0;1;
1968;2018-10-01;3619;;;BSD OTOMOTİV A.Ş.;;5017c88e-0ce0-4bc1-a362-4222fa152183;4,300.00;1;1;
1969;2018-10-01;3620;;;SERKO AUTO YEDEK PARÇA ZÜBEYDE TEKİN;TURKEY;5017c88e-0ce0-4bc1-a362-4222fa152183;2,400.00;0;1;
1970;2018-10-01;3621;3.10.2018;2154;Mandarin Auto Pte Ltd;Singapore;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;920;1;1;
1971;2018-10-01;3622;;;BİLHAN OTO;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;7,500.00;0;1;
1972;2018-10-01;3623;25.10.2018;ERK20180000000193;WEST-OIL;RUSSIA;2284ecc5-24c0-4129-8476-4c8c442b2af4;12,023.25;1;1;
1973;2018-10-01;3624;;;BİLHAN OTO;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;3,000.00;0;1;
1974;2018-10-01;3625;;;OTO RAS MADENİ YAĞ & FİLTRE;;5017c88e-0ce0-4bc1-a362-4222fa152183;1,220.34;0;1;
1975;2018-09-28;3615;;;OTO İSMAİL OTOMOTİV SAN.TİC.LTD.ŞTİ.;;5017c88e-0ce0-4bc1-a362-4222fa152183;12,000.00;0;1;
1976;2018-09-28;3617;;;WEPA OTOMOTİV YEDEK PARÇA LDT.ŞTİ;TÜRKİYE;9cd501c8-ff6c-45e0-9341-97dd27be4e14;810;0;1;
1977;2018-09-27;3608;;;CEYLAN TİCARET;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;60,000.00;0;1;
1978;2018-09-27;3609;;;Galip Tic.;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;15,000.00;0;1;
1979;2018-09-27;3611;;;Mina Taşıt;TÜRKİYE;2bd0f84d-81fd-4c69-8c98-2a6636b3348d;0;0;1;
1980;2018-09-27;3612;;;Mina Taşıt;TÜRKİYE;2bd0f84d-81fd-4c69-8c98-2a6636b3348d;0;0;1;
1981;2018-09-27;3613;16.10.2018;ERK2018000000181;LLC PIK-PLUS;RUSSIA;2284ecc5-24c0-4129-8476-4c8c442b2af4;10,190.00;1;1;
1982;2018-09-27;3614;;;ATA DIŞ TİCARET HASAN SALTAN;;eb0dd5f0-f30a-412b-9049-cbcd29b3fadf;220;0;1;
1983;2018-09-26;3064;24.01.2019;ERK201900000009;IPS PARTS S.R.L;ITALY;2284ecc5-24c0-4129-8476-4c8c442b2af4;13,350.00;1;1;
1984;2018-09-26;3606;19.10.2018;ERK2018000000174;Motorex d.o.o.;Bosnia;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;39,943.50;1;1;
1985;2018-09-26;3607;4.10.2018;ERK2018000000188;Avtodiscount;Ukraine;2284ecc5-24c0-4129-8476-4c8c442b2af4;11,216.93;1;1;
1986;2018-09-25;3600;;;NUMUNE;;5017c88e-0ce0-4bc1-a362-4222fa152183;900;0;1;
1987;2018-09-25;3602;9.10.2018;ERK2018000000192;S.I.D.A.T. SPA;ITALY;2284ecc5-24c0-4129-8476-4c8c442b2af4;19,062.78;1;1;
1988;2018-09-25;3603;;;SMF FİLTRE PAZARLAMA - ŞENOL SOYTAŞ;;5017c88e-0ce0-4bc1-a362-4222fa152183;1,787.50;0;1;
1989;2018-09-25;3604;;;AYSA FİLTRE;;5017c88e-0ce0-4bc1-a362-4222fa152183;3,500.00;0;1;
1990;2018-09-25;3605;;;OTO AZİZ BABA;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;500;0;1;
1991;2018-09-24;3591;;;MAVİ SERVİS;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;0;0;1;
1992;2018-09-24;3592;;;BİLHAN OTO;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;9,000.00;0;1;
1993;2018-09-24;3593;;;ERŞEN TİCARET;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;1,840.00;0;1;
1994;2018-09-24;3594;;;UĞUR OTO YEDEK PARÇA;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;2,450.00;0;1;
1995;2018-09-24;3595;;;KOLCULAR;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;1,350.00;0;1;
1996;2018-09-24;3596;;;OĞUZ TİCARET;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;3,000.00;0;1;
1997;2018-09-24;3597;;;ATALAY;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;1,350.00;0;1;
1998;2018-09-24;3598;;;SÖKPAR;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;1,350.00;0;1;
1999;2018-09-24;3599;;;OTO İSMAİL OTOMOTİV SAN.TİC.LTD.ŞTİ.;;5017c88e-0ce0-4bc1-a362-4222fa152183;17,200.00;0;1;
2000;2018-09-21;3587;;;Mina Taşıt;TÜRKİYE;9cd501c8-ff6c-45e0-9341-97dd27be4e14;2,260.00;0;1;
2001;2018-09-21;3588;;;TAEM OTOMOTİV;;5017c88e-0ce0-4bc1-a362-4222fa152183;428.43;0;1;
2002;2018-09-20;3581;;;SEGA FİLTRE SAN. VE DIŞ TİC. LTD. ŞTİ.;;5017c88e-0ce0-4bc1-a362-4222fa152183;762.84;0;1;
2003;2018-09-20;3582;;;EVRENLER;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;2,340.50;0;1;
2004;2018-09-20;3583;;;ALBAYRAK;;5017c88e-0ce0-4bc1-a362-4222fa152183;3,170.00;0;1;
2005;2018-09-20;3584;;;Mina Taşıt;TÜRKİYE;9cd501c8-ff6c-45e0-9341-97dd27be4e14;12,501.50;0;1;
2006;2018-09-20;3585;2.10.2018;ERK2018000000184;PARTS & LUBRICANTS SRL;ITALY;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;37,489.20;1;1;
2007;2018-09-20;3586;;;BOĞAZİÇİ OTO;;5017c88e-0ce0-4bc1-a362-4222fa152183;1,300.00;0;1;
2008;2018-09-19;3574;;;MECELLE OTOMOTİV;;5017c88e-0ce0-4bc1-a362-4222fa152183;23,750.00;0;1;
2009;2018-09-19;3575;;;KILINÇ;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;4,000.00;0;1;
2010;2018-09-19;3577;13.12.2018;ERK2018000000215;1L ARTI AUTO;ALGERIA;2284ecc5-24c0-4129-8476-4c8c442b2af4;17,138.00;1;1;
2011;2018-09-19;3578;;;YAREN;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;0;0;1;
2012;2018-09-19;3579;;;Mina Taşıt;TÜRKİYE;9cd501c8-ff6c-45e0-9341-97dd27be4e14;4,745.00;0;1;
2013;2018-09-19;3580;;;MEST DIŞ TİCARET LTD. ŞTİ.;;5017c88e-0ce0-4bc1-a362-4222fa152183;7,750.00;0;1;
2014;2018-09-18;3571;;;DIESEL TURBO SYSTEMS, S.L.;SPAIN;f00e7ade-f6c4-464b-a327-028389cd0f80;0;1;7;
2015;2018-09-18;3572;;;SERKO AUTO YEDEK PARÇA ZÜBEYDE TEKİN;TURKEY;5017c88e-0ce0-4bc1-a362-4222fa152183;189,773.75;0;1;
2016;2018-09-18;3573;;;RSH;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;13,345.55;0;1;
2017;2018-09-17;3238;23.10.2018;ERK2018000000176;GBS S.R.L;Moldova;2284ecc5-24c0-4129-8476-4c8c442b2af4;10,158.95;1;1;
2018;2018-09-17;3561;;;Mina Taşıt;TÜRKİYE;9cd501c8-ff6c-45e0-9341-97dd27be4e14;2,805.00;0;1;
2019;2018-09-17;3562;;;Mina Taşıt;TÜRKİYE;9cd501c8-ff6c-45e0-9341-97dd27be4e14;1,100.00;0;1;
2020;2018-09-17;3564;;;WEPA OTOMOTİV YEDEK PARÇA LDT.ŞTİ;TÜRKİYE;9cd501c8-ff6c-45e0-9341-97dd27be4e14;68,141.00;0;1;
2021;2018-09-17;3565;;;EVRENLER;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;1,300.00;0;1;
2022;2018-09-17;3566;;;Mina Taşıt;TÜRKİYE;9cd501c8-ff6c-45e0-9341-97dd27be4e14;800;0;1;
2023;2018-09-17;3567;;;SERKO AUTO YEDEK PARÇA ZÜBEYDE TEKİN;TURKEY;5017c88e-0ce0-4bc1-a362-4222fa152183;4,965.50;0;1;
2024;2018-09-17;3568;;;ÖZDEN OTOMOTİV;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;13,934.58;0;1;
2025;2018-09-17;3569;;;HASPER;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;0;0;1;
2026;2018-09-17;3570;;;YCL OTOMOTİV;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;14,956.86;0;1;
2027;2018-09-14;3552;;;Mina Taşıt;TÜRKİYE;9cd501c8-ff6c-45e0-9341-97dd27be4e14;29,000.00;0;1;
2028;2018-09-14;3553;;;BAHRAM;;614413df-5596-4d01-a932-c870a26ed87e;50,000.00;0;1;
2029;2018-09-14;3555;;;ALBAYRAK;;5017c88e-0ce0-4bc1-a362-4222fa152183;22,052.50;0;1;
2030;2018-09-14;3556;;;AKPAR OTO;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;3,721.50;0;1;
2031;2018-09-14;3557;;;YCL OTOMOTİV;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;3,862.00;0;1;
2032;2018-09-14;3558;;;OĞUZ TİCARET;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;3,607.00;0;1;
2033;2018-09-14;3559;;;ÖZKAR OTO;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;4,050.00;0;1;
2034;2018-09-14;3560;;;OFS FİLTRE;;5017c88e-0ce0-4bc1-a362-4222fa152183;236.38;0;1;
2035;2018-09-13;3548;;;TEPAŞ TURİZM OTELCİLİK SAN. VE TİC. A.Ş.;TURKEY;f00e7ade-f6c4-464b-a327-028389cd0f80;29,877.12;0;1;
2036;2018-09-13;3549;;;Mina Taşıt;TÜRKİYE;5017c88e-0ce0-4bc1-a362-4222fa152183;207,000.00;0;1;
2037;2018-09-13;3550;;;CEYLAN TİCARET;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;13,000.00;0;1;
2038;2018-09-13;3551;;;YAKUPLAR OTO;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;37,010.00;0;1;
2039;2018-09-12;3543;1.10.2018;ERK2018000000184;Ali Ebrahimzade;Iran;9cd501c8-ff6c-45e0-9341-97dd27be4e14;26,506.00;1;1;
2040;2018-09-12;3544;;;Mina Taşıt;TÜRKİYE;9cd501c8-ff6c-45e0-9341-97dd27be4e14;5,005.00;0;1;
2041;2018-09-12;3545;;;YAKUPLAR OTO;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;17,190.00;0;1;
2042;2018-09-12;3546;;;Mina Taşıt;TÜRKİYE;9cd501c8-ff6c-45e0-9341-97dd27be4e14;15,175.00;0;1;
2043;2018-09-11;3538;;;SERDAROĞLU OTOMOTİV;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;1,111.50;0;1;
2044;2018-09-10;3531;10.09.2018;ERK2018000000173;MOONLİGHT NOOR S.A.R.L.;LEBANON;2284ecc5-24c0-4129-8476-4c8c442b2af4;4,101.34;2;1;
2045;2018-09-10;3532;;;BAHRAM;;614413df-5596-4d01-a932-c870a26ed87e;50,000.00;0;1;
2046;2018-09-10;3533;;;SERDAROĞLU OTOMOTİV;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;70,000.00;0;1;
2047;2018-09-10;3537;;;NUMUNE;;5017c88e-0ce0-4bc1-a362-4222fa152183;5,572.50;0;1;
2048;2018-09-07;3526;;;KILINÇ;;79a14514-381f-472e-a9ef-8e2d03fb5651;22,280.00;0;1;
2049;2018-09-07;3527;;;OYLUM;;5017c88e-0ce0-4bc1-a362-4222fa152183;16,000.00;0;1;
2050;2018-09-06;3518;;;Mina Taşıt;TÜRKİYE;9cd501c8-ff6c-45e0-9341-97dd27be4e14;2,250.00;0;1;
2051;2018-09-06;3519;19.09.2018;ERK2018000000156;Goodparts sp.z o.o.sp.k;POLAND;614413df-5596-4d01-a932-c870a26ed87e;22,470.00;1;1;
2052;2018-09-06;3520;1.10.2018;ERK2018000000183;S.AMOIRIDOU-G.EYTHIMIADIS-CH.MAVRONANOS;GREECE;614413df-5596-4d01-a932-c870a26ed87e;3,529.09;1;1;
2053;2018-09-06;3521;;;Mina Taşıt;TÜRKİYE;9cd501c8-ff6c-45e0-9341-97dd27be4e14;600;0;1;
2054;2018-09-06;3522;;;SERKO AUTO YEDEK PARÇA ZÜBEYDE TEKİN;TURKEY;5017c88e-0ce0-4bc1-a362-4222fa152183;10,008.00;0;1;
2055;2018-09-06;3523;;;BAHRAM;;614413df-5596-4d01-a932-c870a26ed87e;34,500.00;0;1;
2056;2018-09-06;3524;;;BOĞAZİÇİ OTO;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;20,000.00;0;1;
2057;2018-09-05;3513;;;BAHRAM;;614413df-5596-4d01-a932-c870a26ed87e;62,500.00;1;1;
2058;2018-09-05;3514;;;Mina Taşıt;TÜRKİYE;5017c88e-0ce0-4bc1-a362-4222fa152183;63,750.00;0;1;
2059;2018-09-05;3516;7.09.2018;ERK2018000000174;MGA S.R.L;ITALY;2284ecc5-24c0-4129-8476-4c8c442b2af4;9,590.64;1;1;
2060;2018-09-05;3517;12.09.2018;ERK2018000000153;Motorex d.o.o.;Bosnia;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;13,501.00;1;1;
